연령,성별,시도,규모,건설공사금액,P_FL_given_accident
50~59세,여,충북,20~49인,50억~120억원 미만,1.4934958256791672e-05
50~59세,여,충북,300~499인,"1,000억원 이상",3.733739564197918e-05
50~59세,여,충북,300~499인,"500억~1,000억원 미만",1.1201218692593755e-05
50~59세,여,충북,500~999인,"1,000억원 이상",2.6136176949385427e-05
50~59세,여,충북,50~99인,120억~300억원 미만,3.733739564197918e-06
50~59세,여,충북,50~99인,300억~500억원 미만,7.467479128395836e-06
50~59세,여,충북,5~9인,3억~20억원 미만,2.240243738518751e-05
50~59세,여,충북,5~9인,3억원 미만,7.467479128395836e-06
50~59세,여,충북,5~9인,50억~120억원 미만,3.733739564197918e-06
50~59세,여,충북,5인 미만,"1,000억원 이상",7.467479128395836e-06
50~59세,여,충북,5인 미만,3억~20억원 미만,1.866869782098959e-05
50~59세,여,충북,5인 미만,3억원 미만,7.467479128395836e-05
60세이상,남,강원,"1,000인 이상","1,000억원 이상",0.00048165240378153143
60세이상,남,강원,"1,000인 이상",300억~500억원 미만,3.733739564197918e-06
60세이상,남,강원,100~299인,"1,000억원 이상",0.0007840853084815628
60세이상,남,강원,100~299인,120억~300억원 미만,0.00011947966605433338
60세이상,남,강원,100~299인,20억~50억원 미만,2.9869916513583344e-05
60세이상,남,강원,100~299인,300억~500억원 미만,0.00024269307167286468
60세이상,남,강원,100~299인,"500억~1,000억원 미만",0.000638469465477844
60세이상,남,강원,100~299인,50억~120억원 미만,2.9869916513583344e-05
60세이상,남,강원,10~19인,120억~300억원 미만,0.00014561584300371881
60세이상,남,강원,10~19인,20억~50억원 미만,0.0012433352748779068
60세이상,남,강원,10~19인,300억~500억원 미만,7.467479128395836e-06
60세이상,남,강원,10~19인,3억~20억원 미만,0.0013329450244186566
60세이상,남,강원,10~19인,3억원 미만,0.00013441462431112506
60세이상,남,강원,10~19인,50억~120억원 미만,0.0007094105171976045
60세이상,남,강원,20~49인,"1,000억원 이상",4.853861433457293e-05
60세이상,남,강원,20~49인,120억~300억원 미만,0.0003920426542407814
60세이상,남,강원,20~49인,20억~50억원 미만,0.0008176889645593441
60세이상,남,강원,20~49인,300억~500억원 미만,0.0001232134056185313
60세이상,남,강원,20~49인,3억~20억원 미만,0.0003323028212136147
60세이상,남,강원,20~49인,3억원 미만,1.1201218692593755e-05
60세이상,남,강원,20~49인,"500억~1,000억원 미만",1.1201218692593755e-05
60세이상,남,강원,20~49인,50억~120억원 미만,0.000955837328434667
60세이상,남,강원,300~499인,"1,000억원 이상",0.0004741849246531356
60세이상,남,강원,300~499인,300억~500억원 미만,3.733739564197918e-06
60세이상,남,강원,300~499인,"500억~1,000억원 미만",4.10711352061771e-05
60세이상,남,강원,500~999인,"1,000억원 이상",0.00011574592649013546
60세이상,남,강원,500~999인,120억~300억원 미만,3.733739564197918e-06
60세이상,남,강원,500~999인,50억~120억원 미만,7.467479128395836e-06
60세이상,남,강원,50~99인,"1,000억원 이상",7.467479128395836e-06
60세이상,남,강원,50~99인,120억~300억원 미만,0.00034350403990620845
60세이상,남,강원,50~99인,20억~50억원 미만,7.467479128395836e-05
60세이상,남,강원,50~99인,300억~500억원 미만,0.00038830891467658347
60세이상,남,강원,50~99인,3억~20억원 미만,7.467479128395836e-06
60세이상,남,강원,50~99인,"500억~1,000억원 미만",0.00016055080126051047
60세이상,남,강원,50~99인,50억~120억원 미만,0.00022029063428767717
60세이상,남,강원,5~9인,120억~300억원 미만,1.866869782098959e-05
60세이상,남,강원,5~9인,20억~50억원 미만,0.0004331137894469585
60세이상,남,강원,5~9인,300억~500억원 미만,1.1201218692593755e-05
60세이상,남,강원,5~9인,3억~20억원 미만,0.0024754693310632195
60세이상,남,강원,5~9인,3억원 미만,0.0005563271950654898
60세이상,남,강원,5~9인,50억~120억원 미만,0.00016055080126051047
60세이상,남,강원,5인 미만,"1,000억원 이상",7.840853084815628e-05
60세이상,남,강원,5인 미만,120억~300억원 미만,2.240243738518751e-05
60세이상,남,강원,5인 미만,20억~50억원 미만,0.00017921949908150008
60세이상,남,강원,5인 미만,300억~500억원 미만,7.467479128395836e-05
60세이상,남,강원,5인 미만,3억~20억원 미만,0.0018369998655853757
60세이상,남,강원,5인 미만,3억원 미만,0.008628672132861389
60세이상,남,강원,5인 미만,"500억~1,000억원 미만",2.240243738518751e-05
60세이상,남,강원,5인 미만,50억~120억원 미만,5.2272353898770854e-05
60세이상,남,경기,"1,000인 이상","1,000억원 이상",0.000869961318458115
60세이상,남,경기,"1,000인 이상",20억~50억원 미만,3.733739564197918e-06
60세이상,남,경기,"1,000인 이상","500억~1,000억원 미만",1.866869782098959e-05
60세이상,남,경기,100~299인,"1,000억원 이상",0.004965873620383231
60세이상,남,경기,100~299인,120억~300억원 미만,0.0007392804337111878
60세이상,남,경기,100~299인,20억~50억원 미만,5.600609346296877e-05
60세이상,남,경기,100~299인,300억~500억원 미만,0.0017025852412742507
60세이상,남,경기,100~299인,3억~20억원 미만,2.240243738518751e-05
60세이상,남,경기,100~299인,3억원 미만,1.1201218692593755e-05
60세이상,남,경기,100~299인,"500억~1,000억원 미만",0.005238436608569679
60세이상,남,경기,100~299인,50억~120억원 미만,0.00019042071777409383
60세이상,남,경기,10~19인,"1,000억원 이상",5.600609346296877e-05
60세이상,남,경기,10~19인,120억~300억원 미만,0.00027256298818644804
60세이상,남,경기,10~19인,20억~50억원 미만,0.004764251683916544
60세이상,남,경기,10~19인,300억~500억원 미만,3.733739564197918e-06
60세이상,남,경기,10~19인,3억~20억원 미만,0.007109040130232836
60세이상,남,경기,10~19인,3억원 미만,0.0006123332885284586
60세이상,남,경기,10~19인,"500억~1,000억원 미만",1.866869782098959e-05
60세이상,남,경기,10~19인,50억~120억원 미만,0.0019266096151261257
60세이상,남,경기,20~49인,"1,000억원 이상",0.0001642845408247084
60세이상,남,경기,20~49인,120억~300억원 미만,0.002273847394596532
60세이상,남,경기,20~49인,20억~50억원 미만,0.00554086951326971
60세이상,남,경기,20~49인,300억~500억원 미만,0.0002949654255716355
60세이상,남,경기,20~49인,3억~20억원 미만,0.0019004734381767403
60세이상,남,경기,20~49인,3억원 미만,4.480487477037502e-05
60세이상,남,경기,20~49인,"500억~1,000억원 미만",7.467479128395836e-05
60세이상,남,경기,20~49인,50억~120억원 미만,0.005959048344459877
60세이상,남,경기,300~499인,"1,000억원 이상",0.004532759830936273
60세이상,남,경기,300~499인,120억~300억원 미만,2.240243738518751e-05
60세이상,남,경기,300~499인,20억~50억원 미만,1.4934958256791672e-05
60세이상,남,경기,300~499인,300억~500억원 미만,1.1201218692593755e-05
60세이상,남,경기,300~499인,3억~20억원 미만,3.733739564197918e-06
60세이상,남,경기,300~499인,"500억~1,000억원 미만",0.00018295323864569798
60세이상,남,경기,300~499인,50억~120억원 미만,1.1201218692593755e-05
60세이상,남,경기,500~999인,"1,000억원 이상",0.002520274205833595
60세이상,남,경기,500~999인,120억~300억원 미만,2.6136176949385427e-05
60세이상,남,경기,500~999인,300억~500억원 미만,1.1201218692593755e-05
60세이상,남,경기,500~999인,"500억~1,000억원 미만",7.467479128395836e-06
60세이상,남,경기,50~99인,"1,000억원 이상",0.00028376420687904177
60세이상,남,경기,50~99인,120억~300억원 미만,0.003468644055139866
60세이상,남,경기,50~99인,20억~50억원 미만,0.00037710769598398974
60세이상,남,경기,50~99인,300억~500억원 미만,0.0017697925534298131
60세이상,남,경기,50~99인,3억~20억원 미만,0.00015681706169631257
60세이상,남,경기,50~99인,3억원 미만,1.4934958256791672e-05
60세이상,남,경기,50~99인,"500억~1,000억원 미만",0.0007915527876099586
60세이상,남,경기,50~99인,50억~120억원 미만,0.001418821034395209
60세이상,남,경기,5~9인,"1,000억원 이상",2.9869916513583344e-05
60세이상,남,경기,5~9인,120억~300억원 미만,0.00010454470779754171
60세이상,남,경기,5~9인,20억~50억원 미만,0.0012022641396717297
60세이상,남,경기,5~9인,300억~500억원 미만,3.733739564197918e-06
60세이상,남,경기,5~9인,3억~20억원 미만,0.009771196439505952
60세이상,남,경기,5~9인,3억원 미만,0.0028339083292262196
60세이상,남,경기,5~9인,"500억~1,000억원 미만",7.467479128395836e-06
60세이상,남,경기,5~9인,50억~120억원 미만,0.000227758113416073
60세이상,남,경기,5인 미만,"1,000억원 이상",0.0007766178293531669
60세이상,남,경기,5인 미만,120억~300억원 미만,0.00024269307167286468
60세이상,남,경기,5인 미만,20억~50억원 미만,0.000634735725913646
60세이상,남,경기,5인 미만,300억~500억원 미만,0.00023522559254446883
60세이상,남,경기,5인 미만,3억~20억원 미만,0.006649790163836492
60세이상,남,경기,5인 미만,3억원 미만,0.026517018384933613
60세이상,남,경기,5인 미만,"500억~1,000억원 미만",0.0002949654255716355
60세이상,남,경기,5인 미만,50억~120억원 미만,0.0003285690816494168
60세이상,남,경남,"1,000인 이상","1,000억원 이상",0.00016801828038890632
60세이상,남,경남,"1,000인 이상","500억~1,000억원 미만",7.467479128395836e-06
60세이상,남,경남,100~299인,"1,000억원 이상",0.0005861971115790731
60세이상,남,경남,100~299인,120억~300억원 미만,0.0001269471451827292
60세이상,남,경남,100~299인,20억~50억원 미만,1.4934958256791672e-05
60세이상,남,경남,100~299인,300억~500억원 미만,0.00014188210343952089
60세이상,남,경남,100~299인,3억~20억원 미만,7.467479128395836e-06
60세이상,남,경남,100~299인,"500억~1,000억원 미만",0.0006758068611198232
60세이상,남,경남,100~299인,50억~120억원 미만,3.3603656077781265e-05
60세이상,남,경남,10~19인,"1,000억원 이상",3.733739564197918e-06
60세이상,남,경남,10~19인,120억~300억원 미만,0.00013441462431112506
60세이상,남,경남,10~19인,20억~50억원 미만,0.000911032453664292
60세이상,남,경남,10~19인,300억~500억원 미만,1.1201218692593755e-05
60세이상,남,경남,10~19인,3억~20억원 미만,0.0016017742730409068
60세이상,남,경남,10~19인,3억원 미만,0.00014934958256791671
60세이상,남,경남,10~19인,"500억~1,000억원 미만",1.4934958256791672e-05
60세이상,남,경남,10~19인,50억~120억원 미만,0.0006608719028630315
60세이상,남,경남,20~49인,"1,000억원 이상",3.733739564197918e-06
60세이상,남,경남,20~49인,120억~300억원 미만,0.00042191257075436476
60세이상,남,경남,20~49인,20억~50억원 미만,0.0010678495153606045
60세이상,남,경남,20~49인,300억~500억원 미만,0.00014561584300371881
60세이상,남,경남,20~49인,3억~20억원 미만,0.00037710769598398974
60세이상,남,경남,20~49인,3억원 미만,7.467479128395836e-06
60세이상,남,경남,20~49인,"500억~1,000억원 미만",7.094105171976044e-05
60세이상,남,경남,20~49인,50억~120억원 미만,0.001269471451827292
60세이상,남,경남,300~499인,"1,000억원 이상",0.0005115223202951148
60세이상,남,경남,300~499인,120억~300억원 미만,7.467479128395836e-06
60세이상,남,경남,300~499인,300억~500억원 미만,3.733739564197918e-06
60세이상,남,경남,300~499인,"500억~1,000억원 미만",4.10711352061771e-05
60세이상,남,경남,300~499인,50억~120억원 미만,7.467479128395836e-06
60세이상,남,경남,500~999인,"1,000억원 이상",0.000227758113416073
60세이상,남,경남,500~999인,120억~300억원 미만,3.733739564197918e-06
60세이상,남,경남,500~999인,300억~500억원 미만,3.733739564197918e-06
60세이상,남,경남,500~999인,"500억~1,000억원 미만",7.467479128395836e-06
60세이상,남,경남,50~99인,"1,000억원 이상",0.00011201218692593754
60세이상,남,경남,50~99인,120억~300억원 미만,0.0005040548411667189
60세이상,남,경남,50~99인,20억~50억원 미만,0.0001008109682333438
60세이상,남,경남,50~99인,300억~500억원 미만,0.00019042071777409383
60세이상,남,경남,50~99인,3억~20억원 미만,2.6136176949385427e-05
60세이상,남,경남,50~99인,"500억~1,000억원 미만",0.00013441462431112506
60세이상,남,경남,50~99인,50억~120억원 미만,0.00019788819690248966
60세이상,남,경남,5~9인,120억~300억원 미만,1.866869782098959e-05
60세이상,남,경남,5~9인,20억~50억원 미만,0.00042191257075436476
60세이상,남,경남,5~9인,300억~500억원 미만,3.733739564197918e-06
60세이상,남,경남,5~9인,3억~20억원 미만,0.0019826157085890946
60세이상,남,경남,5~9인,3억원 미만,0.0006272682467852503
60세이상,남,경남,5~9인,"500억~1,000억원 미만",7.467479128395836e-06
60세이상,남,경남,5~9인,50억~120억원 미만,0.0001232134056185313
60세이상,남,경남,5인 미만,"1,000억원 이상",0.0001269471451827292
60세이상,남,경남,5인 미만,120억~300억원 미만,1.866869782098959e-05
60세이상,남,경남,5인 미만,20억~50억원 미만,0.00019042071777409383
60세이상,남,경남,5인 미만,300억~500억원 미만,7.467479128395836e-06
60세이상,남,경남,5인 미만,3억~20억원 미만,0.0014897620861149693
60세이상,남,경남,5인 미만,3억원 미만,0.009058052182744148
60세이상,남,경남,5인 미만,"500억~1,000억원 미만",4.853861433457293e-05
60세이상,남,경남,5인 미만,50억~120억원 미만,2.9869916513583344e-05
60세이상,남,경북,"1,000인 이상","1,000억원 이상",5.600609346296877e-05
60세이상,남,경북,"1,000인 이상","500억~1,000억원 미만",7.467479128395836e-06
60세이상,남,경북,100~299인,"1,000억원 이상",0.0006422032050420419
60세이상,남,경북,100~299인,120억~300억원 미만,0.00016055080126051047
60세이상,남,경북,100~299인,20억~50억원 미만,1.866869782098959e-05
60세이상,남,경북,100~299인,300억~500억원 미만,0.00022029063428767717
60세이상,남,경북,100~299인,3억~20억원 미만,7.467479128395836e-06
60세이상,남,경북,100~299인,"500억~1,000억원 미만",0.0004779186642173335
60세이상,남,경북,100~299인,50억~120억원 미만,6.34735725913646e-05
60세이상,남,경북,10~19인,120억~300억원 미만,0.00014561584300371881
60세이상,남,경북,10~19인,20억~50억원 미만,0.0009857072449482504
60세이상,남,경북,10~19인,300억~500억원 미만,7.467479128395836e-06
60세이상,남,경북,10~19인,3억~20억원 미만,0.0012433352748779068
60세이상,남,경북,10~19인,3억원 미만,0.00011574592649013546
60세이상,남,경북,10~19인,50억~120억원 미만,0.0007243454754543961
60세이상,남,경북,20~49인,"1,000억원 이상",1.1201218692593755e-05
60세이상,남,경북,20~49인,120억~300억원 미만,0.0005227235389877085
60세이상,남,경북,20~49인,20억~50억원 미만,0.0008960974954075003
60세이상,남,경북,20~49인,300억~500억원 미만,7.094105171976044e-05
60세이상,남,경북,20~49인,3억~20억원 미만,0.00035843899816300016
60세이상,남,경북,20~49인,3억원 미만,3.733739564197918e-06
60세이상,남,경북,20~49인,"500억~1,000억원 미만",6.720731215556253e-05
60세이상,남,경북,20~49인,50억~120억원 미만,0.0010566482966680108
60세이상,남,경북,300~499인,"1,000억원 이상",0.0003509715190346043
60세이상,남,경북,300~499인,120억~300억원 미만,1.1201218692593755e-05
60세이상,남,경북,300~499인,300억~500억원 미만,3.733739564197918e-06
60세이상,남,경북,300~499인,"500억~1,000억원 미만",5.2272353898770854e-05
60세이상,남,경북,300~499인,50억~120억원 미만,3.733739564197918e-06
60세이상,남,경북,500~999인,"1,000억원 이상",0.0002650955090580522
60세이상,남,경북,500~999인,"500억~1,000억원 미만",7.467479128395836e-06
60세이상,남,경북,500~999인,50억~120억원 미만,7.467479128395836e-06
60세이상,남,경북,50~99인,"1,000억원 이상",6.34735725913646e-05
60세이상,남,경북,50~99인,120억~300억원 미만,0.0004891198829099272
60세이상,남,경북,50~99인,20억~50억원 미만,5.973983302716669e-05
60세이상,남,경북,50~99인,300억~500억원 미만,0.00014188210343952089
60세이상,남,경북,50~99인,3억~20억원 미만,1.4934958256791672e-05
60세이상,남,경북,50~99인,3억원 미만,3.733739564197918e-06
60세이상,남,경북,50~99인,"500억~1,000억원 미만",0.00016801828038890632
60세이상,남,경북,50~99인,50억~120억원 미만,0.0002464268112370626
60세이상,남,경북,5~9인,"1,000억원 이상",3.733739564197918e-06
60세이상,남,경북,5~9인,120억~300억원 미만,3.3603656077781265e-05
60세이상,남,경북,5~9인,20억~50억원 미만,0.000317367862956823
60세이상,남,경북,5~9인,3억~20억원 미만,0.001683916543453261
60세이상,남,경북,5~9인,3억원 미만,0.0004965873620383231
60세이상,남,경북,5~9인,"500억~1,000억원 미만",1.866869782098959e-05
60세이상,남,경북,5~9인,50억~120억원 미만,0.00015681706169631257
60세이상,남,경북,5인 미만,"1,000억원 이상",3.3603656077781265e-05
60세이상,남,경북,5인 미만,120억~300억원 미만,4.480487477037502e-05
60세이상,남,경북,5인 미만,20억~50억원 미만,0.00014561584300371881
60세이상,남,경북,5인 미만,300억~500억원 미만,1.1201218692593755e-05
60세이상,남,경북,5인 미만,3억~20억원 미만,0.0013553474618038443
60세이상,남,경북,5인 미만,3억원 미만,0.007512284003166211
60세이상,남,경북,5인 미만,"500억~1,000억원 미만",2.240243738518751e-05
60세이상,남,경북,5인 미만,50억~120억원 미만,5.600609346296877e-05
60세이상,남,광주,"1,000인 이상","1,000억원 이상",1.866869782098959e-05
60세이상,남,광주,"1,000인 이상",3억원 미만,3.733739564197918e-06
60세이상,남,광주,100~299인,"1,000억원 이상",0.00033603656077781265
60세이상,남,광주,100~299인,120억~300억원 미만,6.34735725913646e-05
60세이상,남,광주,100~299인,20억~50억원 미만,3.733739564197918e-06
60세이상,남,광주,100~299인,300억~500억원 미만,0.00014561584300371881
60세이상,남,광주,100~299인,3억~20억원 미만,7.467479128395836e-06
60세이상,남,광주,100~299인,"500억~1,000억원 미만",0.00041817883119016683
60세이상,남,광주,100~299인,50억~120억원 미만,2.240243738518751e-05
60세이상,남,광주,10~19인,"1,000억원 이상",1.1201218692593755e-05
60세이상,남,광주,10~19인,120억~300억원 미만,6.34735725913646e-05
60세이상,남,광주,10~19인,20억~50억원 미만,0.000683274340248219
60세이상,남,광주,10~19인,300억~500억원 미만,1.866869782098959e-05
60세이상,남,광주,10~19인,3억~20억원 미만,0.0009633048075630629
60세이상,남,광주,10~19인,3억원 미만,7.840853084815628e-05
60세이상,남,광주,10~19인,"500억~1,000억원 미만",3.733739564197918e-06
60세이상,남,광주,10~19인,50억~120억원 미만,0.0004368475290111564
60세이상,남,광주,20~49인,120억~300억원 미만,0.0003733739564197918
60세이상,남,광주,20~49인,20억~50억원 미만,0.0005525934555012918
60세이상,남,광주,20~49인,300억~500억원 미만,5.2272353898770854e-05
60세이상,남,광주,20~49인,3억~20억원 미만,0.00019788819690248966
60세이상,남,광주,20~49인,3억원 미만,2.9869916513583344e-05
60세이상,남,광주,20~49인,"500억~1,000억원 미만",4.10711352061771e-05
60세이상,남,광주,20~49인,50억~120억원 미만,0.0007990202667383545
60세이상,남,광주,300~499인,"1,000억원 이상",0.00029123168600743763
60세이상,남,광주,300~499인,"500억~1,000억원 미만",2.9869916513583344e-05
60세이상,남,광주,500~999인,"1,000억원 이상",0.00014188210343952089
60세이상,남,광주,500~999인,300억~500억원 미만,1.4934958256791672e-05
60세이상,남,광주,500~999인,"500억~1,000억원 미만",7.467479128395836e-06
60세이상,남,광주,50~99인,"1,000억원 이상",9.707722866914587e-05
60세이상,남,광주,50~99인,120억~300억원 미만,0.00029869916513583343
60세이상,남,광주,50~99인,20억~50억원 미만,3.733739564197918e-05
60세이상,남,광주,50~99인,300억~500억원 미만,0.00036590647729139596
60세이상,남,광주,50~99인,3억~20억원 미만,1.866869782098959e-05
60세이상,남,광주,50~99인,"500억~1,000억원 미만",0.00028003046731484385
60세이상,남,광주,50~99인,50억~120억원 미만,0.00015308332213211464
60세이상,남,광주,5~9인,120억~300억원 미만,7.467479128395836e-06
60세이상,남,광주,5~9인,20억~50억원 미만,0.00024269307167286468
60세이상,남,광주,5~9인,300억~500억원 미만,3.733739564197918e-06
60세이상,남,광주,5~9인,3억~20억원 미만,0.00127320519139149
60세이상,남,광주,5~9인,3억원 미만,0.00036590647729139596
60세이상,남,광주,5~9인,50억~120억원 미만,6.34735725913646e-05
60세이상,남,광주,5인 미만,"1,000억원 이상",3.3603656077781265e-05
60세이상,남,광주,5인 미만,120억~300억원 미만,3.3603656077781265e-05
60세이상,남,광주,5인 미만,20억~50억원 미만,0.0001269471451827292
60세이상,남,광주,5인 미만,300억~500억원 미만,3.733739564197918e-06
60세이상,남,광주,5인 미만,3억~20억원 미만,0.0009072987141000941
60세이상,남,광주,5인 미만,3억원 미만,0.0043796765088041575
60세이상,남,광주,5인 미만,"500억~1,000억원 미만",3.733739564197918e-06
60세이상,남,광주,5인 미만,50억~120억원 미만,4.10711352061771e-05
60세이상,남,대구,"1,000인 이상","1,000억원 이상",3.733739564197918e-06
60세이상,남,대구,100~299인,"1,000억원 이상",0.0017137864599668445
60세이상,남,대구,100~299인,120억~300억원 미만,9.707722866914587e-05
60세이상,남,대구,100~299인,300억~500억원 미만,0.00019042071777409383
60세이상,남,대구,100~299인,3억~20억원 미만,7.467479128395836e-06
60세이상,남,대구,100~299인,"500억~1,000억원 미만",0.0008400914019445315
60세이상,남,대구,100~299인,50억~120억원 미만,4.853861433457293e-05
60세이상,남,대구,10~19인,"1,000억원 이상",3.733739564197918e-06
60세이상,남,대구,10~19인,120억~300억원 미만,6.34735725913646e-05
60세이상,남,대구,10~19인,20억~50억원 미만,0.0011126543901309796
60세이상,남,대구,10~19인,3억~20억원 미만,0.0012171990979285214
60세이상,남,대구,10~19인,3억원 미만,0.0001008109682333438
60세이상,남,대구,10~19인,"500억~1,000억원 미만",7.467479128395836e-06
60세이상,남,대구,10~19인,50억~120억원 미만,0.0005712621533222814
60세이상,남,대구,20~49인,"1,000억원 이상",7.467479128395836e-06
60세이상,남,대구,20~49인,120억~300억원 미만,0.000455516226832146
60세이상,남,대구,20~49인,20억~50억원 미만,0.0009035649745358961
60세이상,남,대구,20~49인,300억~500억원 미만,3.733739564197918e-05
60세이상,남,대구,20~49인,3억~20억원 미만,0.00023895933210866675
60세이상,남,대구,20~49인,3억원 미만,3.733739564197918e-06
60세이상,남,대구,20~49인,"500억~1,000억원 미만",2.9869916513583344e-05
60세이상,남,대구,20~49인,50억~120억원 미만,0.0013553474618038443
60세이상,남,대구,300~499인,"1,000억원 이상",0.0010678495153606045
60세이상,남,대구,300~499인,120억~300억원 미만,1.4934958256791672e-05
60세이상,남,대구,300~499인,300억~500억원 미만,3.733739564197918e-06
60세이상,남,대구,300~499인,"500억~1,000억원 미만",1.4934958256791672e-05
60세이상,남,대구,500~999인,"1,000억원 이상",0.00016055080126051047
60세이상,남,대구,500~999인,120억~300억원 미만,3.733739564197918e-06
60세이상,남,대구,500~999인,"500억~1,000억원 미만",1.1201218692593755e-05
60세이상,남,대구,500~999인,50억~120억원 미만,7.467479128395836e-06
60세이상,남,대구,50~99인,"1,000억원 이상",1.4934958256791672e-05
60세이상,남,대구,50~99인,120억~300억원 미만,0.00042938004988276056
60세이상,남,대구,50~99인,20억~50억원 미만,5.2272353898770854e-05
60세이상,남,대구,50~99인,300억~500억원 미만,0.0003285690816494168
60세이상,남,대구,50~99인,3억~20억원 미만,1.866869782098959e-05
60세이상,남,대구,50~99인,3억원 미만,3.733739564197918e-06
60세이상,남,대구,50~99인,"500억~1,000억원 미만",0.00023895933210866675
60세이상,남,대구,50~99인,50억~120억원 미만,0.00018295323864569798
60세이상,남,대구,5~9인,120억~300억원 미만,3.733739564197918e-06
60세이상,남,대구,5~9인,20억~50억원 미만,0.00025016055080126054
60세이상,남,대구,5~9인,3억~20억원 미만,0.0016204429708618965
60세이상,남,대구,5~9인,3억원 미만,0.0004667174455247398
60세이상,남,대구,5~9인,50억~120억원 미만,0.00010827844736173962
60세이상,남,대구,5인 미만,"1,000억원 이상",0.0001232134056185313
60세이상,남,대구,5인 미만,120억~300억원 미만,2.6136176949385427e-05
60세이상,남,대구,5인 미만,20억~50억원 미만,8.960974954075004e-05
60세이상,남,대구,5인 미만,300억~500억원 미만,4.10711352061771e-05
60세이상,남,대구,5인 미만,3억~20억원 미만,0.0012284003166211151
60세이상,남,대구,5인 미만,3억원 미만,0.005959048344459877
60세이상,남,대구,5인 미만,"500억~1,000억원 미만",4.480487477037502e-05
60세이상,남,대구,5인 미만,50억~120억원 미만,6.720731215556253e-05
60세이상,남,대전,"1,000인 이상","1,000억원 이상",1.866869782098959e-05
60세이상,남,대전,100~299인,"1,000억원 이상",0.0010865182131815942
60세이상,남,대전,100~299인,120억~300억원 미만,6.34735725913646e-05
60세이상,남,대전,100~299인,20억~50억원 미만,7.467479128395836e-06
60세이상,남,대전,100~299인,300억~500억원 미만,0.0002949654255716355
60세이상,남,대전,100~299인,"500억~1,000억원 미만",0.0008886300162791045
60세이상,남,대전,100~299인,50억~120억원 미만,2.9869916513583344e-05
60세이상,남,대전,10~19인,120억~300억원 미만,8.960974954075004e-05
60세이상,남,대전,10~19인,20억~50억원 미만,0.0009334348910494796
60세이상,남,대전,10~19인,3억~20억원 미만,0.0012284003166211151
60세이상,남,대전,10~19인,3억원 미만,0.00011201218692593754
60세이상,남,대전,10~19인,50억~120억원 미만,0.00044804874770375014
60세이상,남,대전,20~49인,"1,000억원 이상",1.1201218692593755e-05
60세이상,남,대전,20~49인,120억~300억원 미만,0.00046298370596054185
60세이상,남,대전,20~49인,20억~50억원 미만,0.0008886300162791045
60세이상,남,대전,20~49인,300억~500억원 미만,4.10711352061771e-05
60세이상,남,대전,20~49인,3억~20억원 미만,0.00028003046731484385
60세이상,남,대전,20~49인,3억원 미만,7.467479128395836e-06
60세이상,남,대전,20~49인,"500억~1,000억원 미만",3.733739564197918e-05
60세이상,남,대전,20~49인,50억~120억원 미만,0.0012993413683408755
60세이상,남,대전,300~499인,"1,000억원 이상",0.0006720731215556253
60세이상,남,대전,300~499인,300억~500억원 미만,2.240243738518751e-05
60세이상,남,대전,300~499인,"500억~1,000억원 미만",3.733739564197918e-05
60세이상,남,대전,500~999인,"1,000억원 이상",0.00025016055080126054
60세이상,남,대전,500~999인,120억~300억원 미만,3.733739564197918e-06
60세이상,남,대전,500~999인,"500억~1,000억원 미만",1.4934958256791672e-05
60세이상,남,대전,50~99인,"1,000억원 이상",1.1201218692593755e-05
60세이상,남,대전,50~99인,120억~300억원 미만,0.00039951013336917725
60세이상,남,대전,50~99인,20억~50억원 미만,5.600609346296877e-05
60세이상,남,대전,50~99인,300억~500억원 미만,0.00021282315515928134
60세이상,남,대전,50~99인,3억~20억원 미만,1.4934958256791672e-05
60세이상,남,대전,50~99인,3억원 미만,3.733739564197918e-06
60세이상,남,대전,50~99인,"500억~1,000억원 미만",0.00014934958256791671
60세이상,남,대전,50~99인,50억~120억원 미만,0.00025762802992965634
60세이상,남,대전,5~9인,120억~300억원 미만,2.6136176949385427e-05
60세이상,남,대전,5~9인,20억~50억원 미만,0.00022029063428767717
60세이상,남,대전,5~9인,300억~500억원 미만,3.733739564197918e-06
60세이상,남,대전,5~9인,3억~20억원 미만,0.0018071299490717923
60세이상,남,대전,5~9인,3억원 미만,0.0004741849246531356
60세이상,남,대전,5~9인,50억~120억원 미만,4.853861433457293e-05
60세이상,남,대전,5인 미만,"1,000억원 이상",0.00016055080126051047
60세이상,남,대전,5인 미만,120억~300억원 미만,4.480487477037502e-05
60세이상,남,대전,5인 미만,20억~50억원 미만,0.00015308332213211464
60세이상,남,대전,5인 미만,300억~500억원 미만,1.4934958256791672e-05
60세이상,남,대전,5인 미만,3억~20억원 미만,0.001359081201368042
60세이상,남,대전,5인 미만,3억원 미만,0.004719446809146168
60세이상,남,대전,5인 미만,"500억~1,000억원 미만",5.2272353898770854e-05
60세이상,남,대전,5인 미만,50억~120억원 미만,5.973983302716669e-05
60세이상,남,부산,"1,000인 이상","1,000억원 이상",5.973983302716669e-05
60세이상,남,부산,"1,000인 이상",120억~300억원 미만,1.1201218692593755e-05
60세이상,남,부산,100~299인,"1,000억원 이상",0.0011163881296951774
60세이상,남,부산,100~299인,120억~300억원 미만,0.0001232134056185313
60세이상,남,부산,100~299인,20억~50억원 미만,2.9869916513583344e-05
60세이상,남,부산,100~299인,300억~500억원 미만,0.00022029063428767717
