산업,연령,성별,시도,규모,P_F
전기·가스·증기·수도사업,60세이상,남자,울산,20~49인,1.243825966820765e-06
전기·가스·증기·수도사업,60세이상,남자,울산,50~99인,5.3387151386491575e-06
전기·가스·증기·수도사업,60세이상,남자,울산,5~9인,3.104823367787385e-07
전기·가스·증기·수도사업,60세이상,남자,울산,5인 미만,1.2782613379111836e-06
전기·가스·증기·수도사업,60세이상,남자,인천,100~299인,2.7620229315349946e-05
전기·가스·증기·수도사업,60세이상,남자,인천,10~19인,1.8477351977548758e-06
전기·가스·증기·수도사업,60세이상,남자,인천,20~49인,3.464602953700017e-06
전기·가스·증기·수도사업,60세이상,남자,인천,50~99인,2.0102185924354293e-05
전기·가스·증기·수도사업,60세이상,남자,인천,5~9인,1.1191598709382003e-06
전기·가스·증기·수도사업,60세이상,남자,인천,5인 미만,3.960561682108796e-06
전기·가스·증기·수도사업,60세이상,남자,전남,100~299인,1.2204368114111547e-05
전기·가스·증기·수도사업,60세이상,남자,전남,10~19인,1.6430185823215022e-06
전기·가스·증기·수도사업,60세이상,남자,전남,20~49인,3.735552675113803e-06
전기·가스·증기·수도사업,60세이상,남자,전남,50~99인,1.6890962647083604e-05
전기·가스·증기·수도사업,60세이상,남자,전남,5~9인,1.2045129559269007e-06
전기·가스·증기·수도사업,60세이상,남자,전남,5인 미만,5.0729886417093245e-05
전기·가스·증기·수도사업,60세이상,남자,전북,100~299인,1.343417297584073e-05
전기·가스·증기·수도사업,60세이상,남자,전북,10~19인,1.5068382363933713e-06
전기·가스·증기·수도사업,60세이상,남자,전북,20~49인,2.8279540384398005e-06
전기·가스·증기·수도사업,60세이상,남자,전북,50~99인,1.5084699650543908e-05
전기·가스·증기·수도사업,60세이상,남자,전북,5~9인,1.0559343024649206e-06
전기·가스·증기·수도사업,60세이상,남자,전북,5인 미만,8.224154763840121e-05
전기·가스·증기·수도사업,60세이상,남자,제주,100~299인,4.366689838056106e-06
전기·가스·증기·수도사업,60세이상,남자,제주,10~19인,3.776420039051065e-07
전기·가스·증기·수도사업,60세이상,남자,제주,20~49인,1.887169525331325e-07
전기·가스·증기·수도사업,60세이상,남자,제주,50~99인,2.5641266010678626e-06
전기·가스·증기·수도사업,60세이상,남자,제주,5~9인,2.387945568434826e-07
전기·가스·증기·수도사업,60세이상,남자,제주,5인 미만,2.5642513586572778e-06
전기·가스·증기·수도사업,60세이상,남자,충남,100~299인,1.236061229271562e-05
전기·가스·증기·수도사업,60세이상,남자,충남,10~19인,1.15237643530887e-06
전기·가스·증기·수도사업,60세이상,남자,충남,20~49인,2.9934938038358994e-06
전기·가스·증기·수도사업,60세이상,남자,충남,500~999인,5.085727858816405e-05
전기·가스·증기·수도사업,60세이상,남자,충남,50~99인,1.3683075904422575e-05
전기·가스·증기·수도사업,60세이상,남자,충남,5~9인,9.98796162476954e-07
전기·가스·증기·수도사업,60세이상,남자,충남,5인 미만,3.448363760728869e-05
전기·가스·증기·수도사업,60세이상,남자,충북,100~299인,2.955507772667777e-06
전기·가스·증기·수도사업,60세이상,남자,충북,10~19인,1.3725323360105241e-06
전기·가스·증기·수도사업,60세이상,남자,충북,20~49인,2.76947296976114e-06
전기·가스·증기·수도사업,60세이상,남자,충북,50~99인,9.844814593532355e-06
전기·가스·증기·수도사업,60세이상,남자,충북,5~9인,8.840987510542313e-07
전기·가스·증기·수도사업,60세이상,남자,충북,5인 미만,2.3399029490687254e-05
전기·가스·증기·수도사업,60세이상,여자,강원,100~299인,2.46719022837291e-06
전기·가스·증기·수도사업,60세이상,여자,강원,10~19인,4.128276468408535e-07
전기·가스·증기·수도사업,60세이상,여자,강원,20~49인,5.971829281032737e-07
전기·가스·증기·수도사업,60세이상,여자,강원,50~99인,2.025343299430112e-06
전기·가스·증기·수도사업,60세이상,여자,강원,5~9인,2.0880162610693258e-07
전기·가스·증기·수도사업,60세이상,여자,강원,5인 미만,4.304249284494002e-06
전기·가스·증기·수도사업,60세이상,여자,경기,100~299인,8.631317771123824e-06
전기·가스·증기·수도사업,60세이상,여자,경기,10~19인,7.949184932827689e-07
전기·가스·증기·수도사업,60세이상,여자,경기,20~49인,2.114857878842763e-06
전기·가스·증기·수도사업,60세이상,여자,경기,50~99인,1.2474029969824451e-05
전기·가스·증기·수도사업,60세이상,여자,경기,5~9인,6.337097934530196e-07
전기·가스·증기·수도사업,60세이상,여자,경기,5인 미만,4.8494925059551806e-06
전기·가스·증기·수도사업,60세이상,여자,경남,100~299인,2.8603366025131215e-06
전기·가스·증기·수도사업,60세이상,여자,경남,10~19인,5.269065830919888e-07
전기·가스·증기·수도사업,60세이상,여자,경남,20~49인,1.1764176586029646e-06
전기·가스·증기·수도사업,60세이상,여자,경남,50~99인,4.448477554753275e-06
전기·가스·증기·수도사업,60세이상,여자,경남,5~9인,3.916586698357898e-07
전기·가스·증기·수도사업,60세이상,여자,경남,5인 미만,6.119447665771626e-06
전기·가스·증기·수도사업,60세이상,여자,경북,100~299인,4.531321709636441e-06
전기·가스·증기·수도사업,60세이상,여자,경북,10~19인,6.509939138715383e-07
전기·가스·증기·수도사업,60세이상,여자,경북,20~49인,1.0074355217483992e-06
전기·가스·증기·수도사업,60세이상,여자,경북,50~99인,4.630723307448212e-06
전기·가스·증기·수도사업,60세이상,여자,경북,5~9인,5.08503832007929e-07
전기·가스·증기·수도사업,60세이상,여자,경북,5인 미만,1.3159993075418633e-05
전기·가스·증기·수도사업,60세이상,여자,광주,100~299인,1.1936097160063972e-06
전기·가스·증기·수도사업,60세이상,여자,광주,10~19인,6.43917242638109e-08
전기·가스·증기·수도사업,60세이상,여자,광주,20~49인,1.4069624229477012e-07
전기·가스·증기·수도사업,60세이상,여자,광주,50~99인,1.010619782622755e-06
전기·가스·증기·수도사업,60세이상,여자,광주,5~9인,9.255506875679267e-08
전기·가스·증기·수도사업,60세이상,여자,광주,5인 미만,1.204933706276566e-06
전기·가스·증기·수도사업,60세이상,여자,대구,100~299인,2.4908053885803908e-06
전기·가스·증기·수도사업,60세이상,여자,대구,10~19인,1.6926712180654918e-07
전기·가스·증기·수도사업,60세이상,여자,대구,20~49인,3.356375577724809e-07
전기·가스·증기·수도사업,60세이상,여자,대구,50~99인,2.053411044344122e-06
전기·가스·증기·수도사업,60세이상,여자,대구,5~9인,7.992077379113887e-08
전기·가스·증기·수도사업,60세이상,여자,대구,5인 미만,1.1637609535527105e-06
전기·가스·증기·수도사업,60세이상,여자,대전,10~19인,2.6968753311352962e-08
전기·가스·증기·수도사업,60세이상,여자,대전,20~49인,1.1196568720013312e-07
전기·가스·증기·수도사업,60세이상,여자,대전,50~99인,1.2274357459422755e-06
전기·가스·증기·수도사업,60세이상,여자,대전,5~9인,4.018266475910437e-08
전기·가스·증기·수도사업,60세이상,여자,대전,5인 미만,3.061174529598554e-07
전기·가스·증기·수도사업,60세이상,여자,부산,100~299인,7.468787358522267e-07
전기·가스·증기·수도사업,60세이상,여자,부산,10~19인,2.1401841677886414e-07
전기·가스·증기·수도사업,60세이상,여자,부산,20~49인,4.816964434999727e-07
전기·가스·증기·수도사업,60세이상,여자,부산,300~499인,5.827461674816476e-06
전기·가스·증기·수도사업,60세이상,여자,부산,50~99인,4.2353725390975305e-06
전기·가스·증기·수도사업,60세이상,여자,부산,5~9인,1.7937348641545192e-07
전기·가스·증기·수도사업,60세이상,여자,부산,5인 미만,4.711280826356407e-07
전기·가스·증기·수도사업,60세이상,여자,서울,100~299인,3.947874067561325e-06
전기·가스·증기·수도사업,60세이상,여자,서울,10~19인,1.3175034206006458e-07
전기·가스·증기·수도사업,60세이상,여자,서울,20~49인,4.0733325868675816e-07
전기·가스·증기·수도사업,60세이상,여자,서울,50~99인,2.9545821379777424e-06
전기·가스·증기·수도사업,60세이상,여자,서울,5~9인,5.580942432021553e-08
전기·가스·증기·수도사업,60세이상,여자,서울,5인 미만,3.3936062124531627e-07
전기·가스·증기·수도사업,60세이상,여자,세종,10~19인,1.815257611505005e-08
전기·가스·증기·수도사업,60세이상,여자,세종,20~49인,2.4010909964698837e-08
전기·가스·증기·수도사업,60세이상,여자,세종,50~99인,3.2332464545968677e-07
전기·가스·증기·수도사업,60세이상,여자,세종,5~9인,1.4615970065387104e-08
전기·가스·증기·수도사업,60세이상,여자,세종,5인 미만,1.2926455461958428e-07
전기·가스·증기·수도사업,60세이상,여자,울산,100~299인,6.154692159754555e-07
전기·가스·증기·수도사업,60세이상,여자,울산,10~19인,9.71890963776276e-08
전기·가스·증기·수도사업,60세이상,여자,울산,20~49인,2.1684857446581026e-07
전기·가스·증기·수도사업,60세이상,여자,울산,50~99인,1.0096754729816197e-06
전기·가스·증기·수도사업,60세이상,여자,울산,5~9인,5.4129479463572706e-08
전기·가스·증기·수도사업,60세이상,여자,울산,5인 미만,2.391770882214203e-07
전기·가스·증기·수도사업,60세이상,여자,인천,100~299인,4.80000896971985e-06
전기·가스·증기·수도사업,60세이상,여자,인천,10~19인,2.960100083475223e-07
전기·가스·증기·수도사업,60세이상,여자,인천,20~49인,5.55034698961039e-07
전기·가스·증기·수도사업,60세이상,여자,인천,50~99인,3.4934783359764502e-06
전기·가스·증기·수도사업,60세이상,여자,인천,5~9인,1.7929112523329084e-07
전기·가스·증기·수도사업,60세이상,여자,인천,5인 미만,6.809675441184192e-07
전기·가스·증기·수도사업,60세이상,여자,전남,100~299인,3.0688821074457997e-06
전기·가스·증기·수도사업,60세이상,여자,전남,10~19인,3.8085466207816436e-07
전기·가스·증기·수도사업,60세이상,여자,전남,20~49인,8.659078278624471e-07
전기·가스·증기·수도사업,60세이상,여자,전남,50~99인,4.247362301800232e-06
전기·가스·증기·수도사업,60세이상,여자,전남,5~9인,2.7920826930035544e-07
전기·가스·증기·수도사업,60세이상,여자,전남,5인 미만,1.2620706275472569e-05
전기·가스·증기·수도사업,60세이상,여자,전북,100~299인,3.0749670604445785e-06
전기·가스·증기·수도사업,60세이상,여자,전북,10~19인,3.179421146208622e-07
전기·가스·증기·수도사업,60세이상,여자,전북,20~49인,5.966968884358958e-07
전기·가스·증기·수도사업,60세이상,여자,전북,50~99인,3.4527584709187873e-06
전기·가스·증기·수도사업,60세이상,여자,전북,5~9인,2.228016099657547e-07
전기·가스·증기·수도사업,60세이상,여자,전북,5인 미만,1.8624116057040717e-05
전기·가스·증기·수도사업,60세이상,여자,제주,100~299인,1.1800585345115544e-06
전기·가스·증기·수도사업,60세이상,여자,제주,10~19인,9.407698542595114e-08
전기·가스·증기·수도사업,60세이상,여자,제주,20~49인,4.701257224964466e-08
전기·가스·증기·수도사업,60세이상,여자,제주,50~99인,6.929320815936907e-07
전기·가스·증기·수도사업,60세이상,여자,제주,5~9인,5.948774715644652e-08
전기·가스·증기·수도사업,60세이상,여자,제주,5인 미만,6.855934533571655e-07
전기·가스·증기·수도사업,60세이상,여자,충남,100~299인,2.730311302204533e-06
전기·가스·증기·수도사업,60세이상,여자,충남,10~19인,2.3464885844791921e-07
전기·가스·증기·수도사업,60세이상,여자,충남,20~49인,6.09540322345054e-07
전기·가스·증기·수도사업,60세이상,여자,충남,500~999인,1.1926177174265108e-05
전기·가스·증기·수도사업,60세이상,여자,충남,50~99인,3.0224276844913267e-06
전기·가스·증기·수도사업,60세이상,여자,충남,5~9인,2.0337658092128766e-07
전기·가스·증기·수도사업,60세이상,여자,충남,5인 미만,7.535986603849929e-06
전기·가스·증기·수도사업,60세이상,여자,충북,100~299인,6.261819340049297e-07
전기·가스·증기·수도사업,60세이상,여자,충북,10~19인,2.680667241071281e-07
전기·가스·증기·수도사업,60세이상,여자,충북,20~49인,5.409005872058489e-07
전기·가스·증기·수도사업,60세이상,여자,충북,50~99인,2.0858158787833435e-06
전기·가스·증기·수도사업,60세이상,여자,충북,5~9인,1.7267167393023353e-07
전기·가스·증기·수도사업,60세이상,여자,충북,5인 미만,4.904798106779492e-06
제조업,20~29세,남자,강원,100~299인,5.7257890429204936e-05
제조업,20~29세,남자,강원,10~19인,1.2265068907318188e-05
제조업,20~29세,남자,강원,20~49인,1.6738313937944537e-05
제조업,20~29세,남자,강원,300~499인,4.0593209230609376e-05
제조업,20~29세,남자,강원,50~99인,3.9853481503857313e-05
제조업,20~29세,남자,강원,5~9인,1.0340400083106551e-05
제조업,20~29세,남자,강원,5인 미만,2.7800793501333093e-05
제조업,20~29세,남자,경기,"1,000인 이상",0.00036662396770104186
제조업,20~29세,남자,경기,100~299인,0.0008576208406550998
제조업,20~29세,남자,경기,10~19인,0.0002692997467611036
제조업,20~29세,남자,경기,20~49인,0.0003365669819044562
제조업,20~29세,남자,경기,300~499인,0.000630658479556324
제조업,20~29세,남자,경기,500~999인,0.00047375044444180866
제조업,20~29세,남자,경기,50~99인,0.0007390028375795919
제조업,20~29세,남자,경기,5~9인,0.00020799937735718014
제조업,20~29세,남자,경기,5인 미만,0.00040884951322808235
제조업,20~29세,남자,경남,"1,000인 이상",0.00010881768498829109
제조업,20~29세,남자,경남,100~299인,0.0002714246374398927
제조업,20~29세,남자,경남,10~19인,6.307654295242708e-05
제조업,20~29세,남자,경남,20~49인,9.482081332344945e-05
제조업,20~29세,남자,경남,300~499인,0.00022409431137321122
제조업,20~29세,남자,경남,500~999인,0.00015195073259481587
제조업,20~29세,남자,경남,50~99인,0.00023024579490596211
제조업,20~29세,남자,경남,5~9인,4.445579807500553e-05
제조업,20~29세,남자,경남,5인 미만,9.649575056732817e-05
제조업,20~29세,남자,경북,"1,000인 이상",9.297553832502846e-05
제조업,20~29세,남자,경북,100~299인,0.0002542830374464204
제조업,20~29세,남자,경북,10~19인,5.7696273606769603e-05
제조업,20~29세,남자,경북,20~49인,8.412837584022837e-05
제조업,20~29세,남자,경북,300~499인,0.00016128979611204874
제조업,20~29세,남자,경북,500~999인,0.0003576485934976515
제조업,20~29세,남자,경북,50~99인,0.00018423230580398724
제조업,20~29세,남자,경북,5~9인,4.034494197047157e-05
제조업,20~29세,남자,경북,5인 미만,8.993933760752987e-05
제조업,20~29세,남자,광주,"1,000인 이상",3.336074046212767e-05
제조업,20~29세,남자,광주,100~299인,5.586480264129646e-05
제조업,20~29세,남자,광주,10~19인,1.3046657658813989e-05
제조업,20~29세,남자,광주,20~49인,1.833478390558362e-05
제조업,20~29세,남자,광주,300~499인,4.037654808680681e-05
제조업,20~29세,남자,광주,500~999인,4.769763883493074e-05
제조업,20~29세,남자,광주,50~99인,4.203641667320688e-05
제조업,20~29세,남자,광주,5~9인,1.0182894578410745e-05
제조업,20~29세,남자,광주,5인 미만,2.7151700620725195e-05
제조업,20~29세,남자,대구,100~299인,7.97479309838807e-05
제조업,20~29세,남자,대구,10~19인,2.718851741558986e-05
제조업,20~29세,남자,대구,20~49인,3.391697009592956e-05
제조업,20~29세,남자,대구,300~499인,5.443734574803165e-05
제조업,20~29세,남자,대구,500~999인,5.545108495083201e-05
제조업,20~29세,남자,대구,50~99인,8.024470421065809e-05
제조업,20~29세,남자,대구,5~9인,2.052824229943816e-05
제조업,20~29세,남자,대구,5인 미만,6.427977399161803e-05
제조업,20~29세,남자,대전,"1,000인 이상",1.0283566991516744e-05
제조업,20~29세,남자,대전,100~299인,6.115872455795111e-05
제조업,20~29세,남자,대전,10~19인,9.16225316899831e-06
제조업,20~29세,남자,대전,20~49인,1.3003746433139977e-05
제조업,20~29세,남자,대전,300~499인,6.081609289418294e-05
제조업,20~29세,남자,대전,500~999인,4.125092185152332e-05
제조업,20~29세,남자,대전,50~99인,3.9010631435574605e-05
제조업,20~29세,남자,대전,5~9인,8.311701827842054e-06
제조업,20~29세,남자,대전,5인 미만,2.6915882767871757e-05
제조업,20~29세,남자,부산,"1,000인 이상",3.197019508671177e-05
제조업,20~29세,남자,부산,100~299인,0.00011143333857999873
제조업,20~29세,남자,부산,10~19인,3.920418769127412e-05
제조업,20~29세,남자,부산,20~49인,4.879390941823398e-05
제조업,20~29세,남자,부산,300~499인,5.166646886513275e-05
제조업,20~29세,남자,부산,500~999인,6.117052824716252e-05
제조업,20~29세,남자,부산,50~99인,0.00011165779810617328
제조업,20~29세,남자,부산,5~9인,2.9505245570059916e-05
제조업,20~29세,남자,부산,5인 미만,8.446499520951714e-05
제조업,20~29세,남자,서울,"1,000인 이상",6.685255619161786e-06
제조업,20~29세,남자,서울,100~299인,6.124375377976054e-05
제조업,20~29세,남자,서울,10~19인,3.067081568582094e-05
제조업,20~29세,남자,서울,20~49인,2.8099782936167663e-05
제조업,20~29세,남자,서울,300~499인,3.22451672707551e-05
제조업,20~29세,남자,서울,500~999인,1.620602309915524e-05
제조업,20~29세,남자,서울,50~99인,6.499977183458524e-05
제조업,20~29세,남자,서울,5~9인,3.275140462475963e-05
제조업,20~29세,남자,서울,5인 미만,0.0001171418144445359
제조업,20~29세,남자,세종,100~299인,2.3083739056023837e-05
제조업,20~29세,남자,세종,10~19인,1.8155968397446662e-06
제조업,20~29세,남자,세종,20~49인,3.0528524759961663e-06
제조업,20~29세,남자,세종,300~499인,3.0955047233337824e-05
제조업,20~29세,남자,세종,50~99인,1.1602369322371739e-05
제조업,20~29세,남자,세종,5~9인,9.732956728061084e-07
제조업,20~29세,남자,세종,5인 미만,2.9945396711488363e-06
제조업,20~29세,남자,울산,"1,000인 이상",0.00012759758460613284
제조업,20~29세,남자,울산,100~299인,0.00013287429917906716
제조업,20~29세,남자,울산,10~19인,9.76233486895715e-06
제조업,20~29세,남자,울산,20~49인,2.2727437416325106e-05
제조업,20~29세,남자,울산,300~499인,5.22297992511739e-05
제조업,20~29세,남자,울산,500~999인,0.00011480708108487025
제조업,20~29세,남자,울산,50~99인,0.00010261200735943922
제조업,20~29세,남자,울산,5~9인,7.553545809276937e-06
제조업,20~29세,남자,울산,5인 미만,1.55311867204622e-05
제조업,20~29세,남자,인천,"1,000인 이상",6.531507677164362e-05
제조업,20~29세,남자,인천,100~299인,0.0001832044952652712
제조업,20~29세,남자,인천,10~19인,4.772686932522057e-05
제조업,20~29세,남자,인천,20~49인,6.293925985109518e-05
제조업,20~29세,남자,인천,300~499인,9.804961494667169e-05
제조업,20~29세,남자,인천,500~999인,6.567901493053673e-05
제조업,20~29세,남자,인천,50~99인,0.0001313145031384642
제조업,20~29세,남자,인천,5~9인,3.525026445716245e-05
제조업,20~29세,남자,인천,5인 미만,7.529232448707726e-05
제조업,20~29세,남자,전남,"1,000인 이상",3.79701861324854e-05
제조업,20~29세,남자,전남,100~299인,7.271149048412305e-05
제조업,20~29세,남자,전남,10~19인,2.0658277470469345e-05
제조업,20~29세,남자,전남,20~49인,2.7303632709019443e-05
제조업,20~29세,남자,전남,300~499인,6.594228651157006e-05
제조업,20~29세,남자,전남,500~999인,0.00011348192688622773
제조업,20~29세,남자,전남,50~99인,7.210274130038584e-05
제조업,20~29세,남자,전남,5~9인,1.6116717960108194e-05
제조업,20~29세,남자,전남,5인 미만,3.83029027743594e-05
제조업,20~29세,남자,전북,"1,000인 이상",2.272810978536005e-05
제조업,20~29세,남자,전북,100~299인,0.00011759804448777686
제조업,20~29세,남자,전북,10~19인,1.8467501905203977e-05
제조업,20~29세,남자,전북,20~49인,2.9375587944186246e-05
제조업,20~29세,남자,전북,300~499인,0.00011223607784533828
제조업,20~29세,남자,전북,500~999인,5.986176186148115e-05
제조업,20~29세,남자,전북,50~99인,8.524049652267185e-05
제조업,20~29세,남자,전북,5~9인,1.5673919445822298e-05
제조업,20~29세,남자,전북,5인 미만,4.005690990178455e-05
제조업,20~29세,남자,제주,100~299인,2.685470529267054e-06
제조업,20~29세,남자,제주,10~19인,3.5537464982673086e-06
제조업,20~29세,남자,제주,20~49인,4.194818030070238e-06
제조업,20~29세,남자,제주,50~99인,6.761058156261436e-06
제조업,20~29세,남자,제주,5~9인,3.1776812147268618e-06
제조업,20~29세,남자,제주,5인 미만,1.1835571064826038e-05
제조업,20~29세,남자,충남,"1,000인 이상",0.00013537114093720506
제조업,20~29세,남자,충남,100~299인,0.00040942728044566855
제조업,20~29세,남자,충남,10~19인,4.4313378916005256e-05
제조업,20~29세,남자,충남,20~49인,7.931758060440798e-05
제조업,20~29세,남자,충남,300~499인,0.00028828074277637163
제조업,20~29세,남자,충남,500~999인,0.00025734541905322075
제조업,20~29세,남자,충남,50~99인,0.00021546829780413914
제조업,20~29세,남자,충남,5~9인,2.5507285904715875e-05
제조업,20~29세,남자,충남,5인 미만,5.922817067634836e-05
제조업,20~29세,남자,충북,"1,000인 이상",6.64941576163701e-05
제조업,20~29세,남자,충북,100~299인,0.0002708101936076164
제조업,20~29세,남자,충북,10~19인,3.447471126894488e-05
제조업,20~29세,남자,충북,20~49인,6.007810002759192e-05
제조업,20~29세,남자,충북,300~499인,0.0002487147400183421
제조업,20~29세,남자,충북,500~999인,0.00016833865145438008
제조업,20~29세,남자,충북,50~99인,0.00016710944562961944
제조업,20~29세,남자,충북,5~9인,2.146512895122263e-05
제조업,20~29세,남자,충북,5인 미만,4.312104518221482e-05
제조업,20~29세,여자,강원,100~299인,1.809945471854699e-05
제조업,20~29세,여자,강원,10~19인,3.5739793166874832e-06
제조업,20~29세,여자,강원,20~49인,4.877460392802321e-06
제조업,20~29세,여자,강원,300~499인,1.3622583940200052e-05
제조업,20~29세,여자,강원,50~99인,1.2597849457052233e-05
제조업,20~29세,여자,강원,5~9인,3.0131405133195507e-06
제조업,20~29세,여자,강원,5인 미만,8.694451771876007e-06
제조업,20~29세,여자,경기,"1,000인 이상",0.0001946022147987781
제조업,20~29세,여자,경기,100~299인,0.0004040200970752835
제조업,20~29세,여자,경기,10~19인,0.00011694872246195265
제조업,20~29세,여자,경기,20~49인,0.00014616084504349194
제조업,20~29세,여자,경기,300~499인,0.0003154117292377787
제조업,20~29세,여자,경기,500~999인,0.00023693718827610217
제조업,20~29세,여자,경기,50~99인,0.0003481398585763731
제조업,20~29세,여자,경기,5~9인,9.032782892433543e-05
제조업,20~29세,여자,경기,5인 미만,0.000190557475444299
제조업,20~29세,여자,경남,"1,000인 이상",4.669054894834525e-05
제조업,20~29세,여자,경남,100~299인,0.0001033616613092123
제조업,20~29세,여자,경남,10~19인,2.2142670214909327e-05
제조업,20~29세,여자,경남,20~49인,3.32863200907213e-05
제조업,20~29세,여자,경남,300~499인,9.059766490649377e-05
제조업,20~29세,여자,경남,500~999인,6.143119595300462e-05
제조업,20~29세,여자,경남,50~99인,8.768027875218452e-05
제조업,20~29세,여자,경남,5~9인,1.5605961104397688e-05
제조업,20~29세,여자,경남,5인 미만,3.635576320501146e-05
제조업,20~29세,여자,경북,"1,000인 이상",3.3700619605631565e-05
제조업,20~29세,여자,경북,100~299인,8.180263469202284e-05
제조업,20~29세,여자,경북,10~19인,1.7109982291054488e-05
제조업,20~29세,여자,경북,20~49인,2.4948492005081444e-05
제조업,20~29세,여자,경북,300~499인,5.508492360226385e-05
제조업,20~29세,여자,경북,500~999인,0.00012214688048578623
제조업,20~29세,여자,경북,50~99인,5.9267374503217195e-05
제조업,20~29세,여자,경북,5~9인,1.196439907632779e-05
제조업,20~29세,여자,경북,5인 미만,2.862559013864511e-05
제조업,20~29세,여자,광주,"1,000인 이상",1.3715988990445974e-05
제조업,20~29세,여자,광주,100~299인,2.0384986687597278e-05
제조업,20~29세,여자,광주,10~19인,4.3885729758287986e-06
제조업,20~29세,여자,광주,20~49인,6.1673678630898994e-06
제조업,20~29세,여자,광주,300~499인,1.5641460698920386e-05
제조업,20~29세,여자,광주,500~999인,1.8477576182686252e-05
제조업,20~29세,여자,광주,50~99인,1.533902840004246e-05
제조업,20~29세,여자,광주,5~9인,3.4252739001192926e-06
제조업,20~29세,여자,광주,5인 미만,9.802211358034475e-06
제조업,20~29세,여자,대구,100~299인,4.026713210972578e-05
제조업,20~29세,여자,대구,10~19인,1.265519075630993e-05
제조업,20~29세,여자,대구,20~49인,1.5787022141704936e-05
제조업,20~29세,여자,대구,300~499인,2.9181269021656054e-05
제조업,20~29세,여자,대구,500~999인,2.972468633909175e-05
제조업,20~29세,여자,대구,50~99인,4.051796787316724e-05
제조업,20~29세,여자,대구,5~9인,9.555093358719797e-06
제조업,20~29세,여자,대구,5인 미만,3.211149159561663e-05
제조업,20~29세,여자,대전,"1,000인 이상",4.714272356691821e-06
제조업,20~29세,여자,대전,100~299인,2.4883417396933726e-05
제조업,20~29세,여자,대전,10~19인,3.436416431816397e-06
제조업,20~29세,여자,대전,20~49인,4.877216018131661e-06
제조업,20~29세,여자,대전,300~499인,2.626915347023904e-05
제조업,20~29세,여자,대전,500~999인,1.7818092964175804e-05
제조업,20~29세,여자,대전,50~99인,1.5872107077863296e-05
제조업,20~29세,여자,대전,5~9인,3.1174066259377864e-06
제조업,20~29세,여자,대전,5인 미만,1.0834655218681949e-05
제조업,20~29세,여자,부산,"1,000인 이상",1.6703214278128975e-05
제조업,20~29세,여자,부산,100~299인,5.167144721397524e-05
제조업,20~29세,여자,부산,10~19인,1.6757909365019903e-05
제조업,20~29세,여자,부산,20~49인,2.085705532365238e-05
제조업,20~29세,여자,부산,300~499인,2.543432528728824e-05
제조업,20~29세,여자,부산,500~999인,3.0112975545025894e-05
제조업,20~29세,여자,부산,50~99인,5.17755287097485e-05
제조업,20~29세,여자,부산,5~9인,1.2612076927837241e-05
제조업,20~29세,여자,부산,5인 미만,3.874958965213103e-05
제조업,20~29세,여자,서울,"1,000인 이상",4.304227587942396e-06
제조업,20~29세,여자,서울,100~299인,3.4996106369477023e-05
제조업,20~29세,여자,서울,10~19인,1.6156048438055947e-05
제조업,20~29세,여자,서울,20~49인,1.4801740484047752e-05
제조업,20~29세,여자,서울,300~499인,1.9561336213438307e-05
제조업,20~29세,여자,서울,500~999인,9.831286154090992e-06
제조업,20~29세,여자,서울,50~99인,3.7142382508020366e-05
제조업,20~29세,여자,서울,5~9인,1.7252011976212404e-05
제조업,20~29세,여자,서울,5인 미만,6.62254221942159e-05
제조업,20~29세,여자,세종,100~299인,1.2822825805951446e-05
제조업,20~29세,여자,세종,10~19인,9.297129895122984e-07
제조업,20~29세,여자,세종,20~49인,1.5632746983617668e-06
제조업,20~29세,여자,세종,300~499인,1.8255133558509667e-05
제조업,20~29세,여자,세종,50~99인,6.4450200375256854e-06
제조업,20~29세,여자,세종,5~9인,4.983956844577946e-07
제조업,20~29세,여자,세종,5인 미만,1.6457449082030417e-06
제조업,20~29세,여자,울산,"1,000인 이상",5.1569181524439794e-05
제조업,20~29세,여자,울산,100~299인,4.766169565840421e-05
제조업,20~29세,여자,울산,10~19인,3.2280042467739224e-06
제조업,20~29세,여자,울산,20~49인,7.515032569869532e-06
제조업,20~29세,여자,울산,300~499인,1.9889451943207842e-05
제조업,20~29세,여자,울산,500~999인,4.371929348218138e-05
제조업,20~29세,여자,울산,50~99인,3.680668342846843e-05
제조업,20~29세,여자,울산,5~9인,2.497648183333831e-06
제조업,20~29세,여자,울산,5인 미만,5.5117309038781666e-06
제조업,20~29세,여자,인천,"1,000인 이상",3.468178129165587e-05
제조업,20~29세,여자,인천,100~299인,8.633855905196601e-05
제조업,20~29세,여자,인천,10~19인,2.0734019964443444e-05
제조업,20~29세,여자,인천,20~49인,2.7342750294545338e-05
제조업,20~29세,여자,인천,300~499인,4.9055817830085524e-05
제조업,20~29세,여자,인천,500~999인,3.286027990466113e-05
제조업,20~29세,여자,인천,50~99인,6.188442574612433e-05
제조업,20~29세,여자,인천,5~9인,1.5313799068326786e-05
제조업,20~29세,여자,인천,5인 미만,3.5105425287531086e-05
제조업,20~29세,여자,전남,"1,000인 이상",1.5059708679380097e-05
제조업,20~29세,여자,전남,100~299인,2.559514586291592e-05
제조업,20~29세,여자,전남,10~19인,6.70348377267039e-06
제조업,20~29세,여자,전남,20~49인,8.859860608489811e-06
제조업,20~29세,여자,전남,300~499인,2.4643053568610696e-05
