산업,연령,성별,시도,규모,발생형태,P_FL_given_accident
건설업,20~29세,남,광주,20~49인,넘어짐,1.8362640106944016e-06
건설업,20~29세,남,광주,20~49인,떨어짐,6.4269240374304055e-06
건설업,20~29세,남,광주,20~49인,무너짐,9.181320053472008e-07
건설업,20~29세,남,광주,20~49인,물체에맞음,3.6725280213888033e-06
건설업,20~29세,남,광주,20~49인,부딪힘,6.4269240374304055e-06
건설업,20~29세,남,광주,20~49인,불균형및무리한동작,2.7543960160416022e-06
건설업,20~29세,남,광주,20~49인,업무상질병,9.181320053472008e-07
건설업,20~29세,남,광주,20~49인,이상온도물체접촉,9.181320053472008e-07
건설업,20~29세,남,광주,20~49인,절단베임찔림,2.7543960160416022e-06
건설업,20~29세,남,광주,300~499인,무너짐,9.181320053472008e-07
건설업,20~29세,남,광주,300~499인,물체에맞음,1.8362640106944016e-06
건설업,20~29세,남,광주,300~499인,부딪힘,9.181320053472008e-07
건설업,20~29세,남,광주,300~499인,업무상질병,9.181320053472008e-07
건설업,20~29세,남,광주,500~999인,끼임,9.181320053472008e-07
건설업,20~29세,남,광주,500~999인,넘어짐,9.181320053472008e-07
건설업,20~29세,남,광주,500~999인,떨어짐,9.181320053472008e-07
건설업,20~29세,남,광주,500~999인,물체에맞음,9.181320053472008e-07
건설업,20~29세,남,광주,500~999인,불균형및무리한동작,9.181320053472008e-07
건설업,20~29세,남,광주,500~999인,업무상질병,9.181320053472008e-07
건설업,20~29세,남,광주,50~99인,깔림.뒤집힘,9.181320053472008e-07
건설업,20~29세,남,광주,50~99인,끼임,5.5087920320832045e-06
건설업,20~29세,남,광주,50~99인,넘어짐,5.5087920320832045e-06
건설업,20~29세,남,광주,50~99인,떨어짐,2.7543960160416022e-06
건설업,20~29세,남,광주,50~99인,물체에맞음,1.8362640106944016e-06
건설업,20~29세,남,광주,50~99인,부딪힘,2.7543960160416022e-06
건설업,20~29세,남,광주,50~99인,절단베임찔림,2.7543960160416022e-06
건설업,20~29세,남,광주,5~9인,끼임,1.8362640106944016e-06
건설업,20~29세,남,광주,5~9인,넘어짐,6.4269240374304055e-06
건설업,20~29세,남,광주,5~9인,떨어짐,3.6725280213888033e-06
건설업,20~29세,남,광주,5~9인,무너짐,1.8362640106944016e-06
건설업,20~29세,남,광주,5~9인,물체에맞음,1.8362640106944016e-06
건설업,20~29세,남,광주,5~9인,부딪힘,2.7543960160416022e-06
건설업,20~29세,남,광주,5~9인,업무상질병,9.181320053472008e-07
건설업,20~29세,남,광주,5~9인,절단베임찔림,1.8362640106944016e-06
건설업,20~29세,남,광주,5인 미만,깔림.뒤집힘,2.7543960160416022e-06
건설업,20~29세,남,광주,5인 미만,끼임,8.263188048124807e-06
건설업,20~29세,남,광주,5인 미만,넘어짐,1.0099452058819209e-05
건설업,20~29세,남,광주,5인 미만,떨어짐,2.8462092165763224e-05
건설업,20~29세,남,광주,5인 미만,무너짐,4.590660026736004e-06
건설업,20~29세,남,광주,5인 미만,물체에맞음,1.2853848074860811e-05
건설업,20~29세,남,광주,5인 미만,부딪힘,1.1017584064166409e-05
건설업,20~29세,남,광주,5인 미만,불균형및무리한동작,3.6725280213888033e-06
건설업,20~29세,남,광주,5인 미만,사업장외교통사고,9.181320053472008e-07
건설업,20~29세,남,광주,5인 미만,업무상질병,7.3450560427776065e-06
건설업,20~29세,남,광주,5인 미만,이상온도물체접촉,9.181320053472008e-07
건설업,20~29세,남,광주,5인 미만,절단베임찔림,1.193571606951361e-05
건설업,20~29세,남,대구,100~299인,깔림.뒤집힘,1.8362640106944016e-06
건설업,20~29세,남,대구,100~299인,끼임,4.590660026736004e-06
건설업,20~29세,남,대구,100~299인,넘어짐,1.1017584064166409e-05
건설업,20~29세,남,대구,100~299인,떨어짐,6.4269240374304055e-06
건설업,20~29세,남,대구,100~299인,물체에맞음,6.4269240374304055e-06
건설업,20~29세,남,대구,100~299인,부딪힘,4.590660026736004e-06
건설업,20~29세,남,대구,100~299인,불균형및무리한동작,3.6725280213888033e-06
건설업,20~29세,남,대구,100~299인,업무상질병,9.181320053472008e-07
건설업,20~29세,남,대구,100~299인,이상온도물체접촉,9.181320053472008e-07
건설업,20~29세,남,대구,100~299인,절단베임찔림,1.8362640106944016e-06
건설업,20~29세,남,대구,100~299인,폭발파열,9.181320053472008e-07
건설업,20~29세,남,대구,10~19인,깔림.뒤집힘,9.181320053472008e-07
건설업,20~29세,남,대구,10~19인,넘어짐,1.0099452058819209e-05
건설업,20~29세,남,대구,10~19인,떨어짐,9.181320053472008e-07
건설업,20~29세,남,대구,10~19인,물체에맞음,5.5087920320832045e-06
건설업,20~29세,남,대구,10~19인,부딪힘,3.6725280213888033e-06
건설업,20~29세,남,대구,10~19인,불균형및무리한동작,9.181320053472008e-07
건설업,20~29세,남,대구,10~19인,업무상질병,1.8362640106944016e-06
건설업,20~29세,남,대구,10~19인,절단베임찔림,2.7543960160416022e-06
건설업,20~29세,남,대구,20~49인,깔림.뒤집힘,1.8362640106944016e-06
건설업,20~29세,남,대구,20~49인,끼임,3.6725280213888033e-06
건설업,20~29세,남,대구,20~49인,넘어짐,9.181320053472009e-06
건설업,20~29세,남,대구,20~49인,떨어짐,4.590660026736004e-06
건설업,20~29세,남,대구,20~49인,물체에맞음,9.181320053472008e-07
건설업,20~29세,남,대구,20~49인,부딪힘,3.6725280213888033e-06
건설업,20~29세,남,대구,20~49인,불균형및무리한동작,4.590660026736004e-06
건설업,20~29세,남,대구,20~49인,업무상질병,1.8362640106944016e-06
건설업,20~29세,남,대구,20~49인,절단베임찔림,5.5087920320832045e-06
건설업,20~29세,남,대구,300~499인,끼임,3.6725280213888033e-06
건설업,20~29세,남,대구,300~499인,넘어짐,9.181320053472008e-07
건설업,20~29세,남,대구,300~499인,떨어짐,9.181320053472008e-07
건설업,20~29세,남,대구,300~499인,물체에맞음,9.181320053472008e-07
건설업,20~29세,남,대구,300~499인,부딪힘,1.8362640106944016e-06
건설업,20~29세,남,대구,300~499인,불균형및무리한동작,9.181320053472008e-07
건설업,20~29세,남,대구,300~499인,업무상질병,9.181320053472008e-07
건설업,20~29세,남,대구,300~499인,절단베임찔림,1.8362640106944016e-06
건설업,20~29세,남,대구,500~999인,끼임,1.8362640106944016e-06
건설업,20~29세,남,대구,500~999인,넘어짐,9.181320053472008e-07
건설업,20~29세,남,대구,500~999인,떨어짐,1.8362640106944016e-06
건설업,20~29세,남,대구,500~999인,절단베임찔림,9.181320053472008e-07
건설업,20~29세,남,대구,50~99인,넘어짐,3.6725280213888033e-06
건설업,20~29세,남,대구,50~99인,떨어짐,2.7543960160416022e-06
건설업,20~29세,남,대구,50~99인,물체에맞음,1.8362640106944016e-06
건설업,20~29세,남,대구,50~99인,부딪힘,1.8362640106944016e-06
건설업,20~29세,남,대구,50~99인,이상온도물체접촉,9.181320053472008e-07
건설업,20~29세,남,대구,50~99인,절단베임찔림,1.8362640106944016e-06
건설업,20~29세,남,대구,5~9인,깔림.뒤집힘,1.8362640106944016e-06
건설업,20~29세,남,대구,5~9인,끼임,2.7543960160416022e-06
건설업,20~29세,남,대구,5~9인,넘어짐,4.590660026736004e-06
건설업,20~29세,남,대구,5~9인,떨어짐,4.590660026736004e-06
건설업,20~29세,남,대구,5~9인,물체에맞음,2.7543960160416022e-06
건설업,20~29세,남,대구,5~9인,부딪힘,4.590660026736004e-06
건설업,20~29세,남,대구,5~9인,업무상질병,9.181320053472008e-07
건설업,20~29세,남,대구,5~9인,절단베임찔림,2.7543960160416022e-06
건설업,20~29세,남,대구,5인 미만,깔림.뒤집힘,3.6725280213888033e-06
건설업,20~29세,남,대구,5인 미만,끼임,8.263188048124807e-06
건설업,20~29세,남,대구,5인 미만,넘어짐,1.193571606951361e-05
건설업,20~29세,남,대구,5인 미만,떨어짐,3.0298356176457628e-05
건설업,20~29세,남,대구,5인 미만,무너짐,9.181320053472008e-07
건설업,20~29세,남,대구,5인 미만,물체에맞음,2.111703612298562e-05
건설업,20~29세,남,대구,5인 미만,부딪힘,8.263188048124807e-06
건설업,20~29세,남,대구,5인 미만,불균형및무리한동작,7.3450560427776065e-06
건설업,20~29세,남,대구,5인 미만,사업장외교통사고,3.6725280213888033e-06
건설업,20~29세,남,대구,5인 미만,업무상질병,9.181320053472008e-07
건설업,20~29세,남,대구,5인 미만,이상온도물체접촉,1.8362640106944016e-06
건설업,20~29세,남,대구,5인 미만,절단베임찔림,2.0198904117638417e-05
건설업,20~29세,남,대구,5인 미만,화학물질누출접촉,9.181320053472008e-07
건설업,20~29세,남,대전,"1,000인 이상",끼임,9.181320053472008e-07
건설업,20~29세,남,대전,100~299인,깔림.뒤집힘,9.181320053472008e-07
건설업,20~29세,남,대전,100~299인,끼임,7.3450560427776065e-06
건설업,20~29세,남,대전,100~299인,넘어짐,1.0099452058819209e-05
건설업,20~29세,남,대전,100~299인,떨어짐,1.1017584064166409e-05
건설업,20~29세,남,대전,100~299인,물체에맞음,1.1017584064166409e-05
건설업,20~29세,남,대전,100~299인,부딪힘,3.6725280213888033e-06
건설업,20~29세,남,대전,100~299인,불균형및무리한동작,6.4269240374304055e-06
건설업,20~29세,남,대전,100~299인,업무상질병,3.6725280213888033e-06
건설업,20~29세,남,대전,100~299인,이상온도물체접촉,9.181320053472008e-07
건설업,20~29세,남,대전,100~299인,화재,9.181320053472008e-07
건설업,20~29세,남,대전,10~19인,끼임,3.6725280213888033e-06
건설업,20~29세,남,대전,10~19인,넘어짐,5.5087920320832045e-06
건설업,20~29세,남,대전,10~19인,떨어짐,4.590660026736004e-06
건설업,20~29세,남,대전,10~19인,물체에맞음,7.3450560427776065e-06
건설업,20~29세,남,대전,10~19인,부딪힘,1.8362640106944016e-06
건설업,20~29세,남,대전,10~19인,불균형및무리한동작,2.7543960160416022e-06
건설업,20~29세,남,대전,10~19인,사업장외교통사고,9.181320053472008e-07
건설업,20~29세,남,대전,20~49인,깔림.뒤집힘,9.181320053472008e-07
건설업,20~29세,남,대전,20~49인,끼임,4.590660026736004e-06
건설업,20~29세,남,대전,20~49인,넘어짐,3.6725280213888033e-06
건설업,20~29세,남,대전,20~49인,떨어짐,7.3450560427776065e-06
건설업,20~29세,남,대전,20~49인,물체에맞음,4.590660026736004e-06
건설업,20~29세,남,대전,20~49인,불균형및무리한동작,3.6725280213888033e-06
건설업,20~29세,남,대전,20~49인,업무상질병,9.181320053472008e-07
건설업,20~29세,남,대전,20~49인,절단베임찔림,3.6725280213888033e-06
건설업,20~29세,남,대전,300~499인,깔림.뒤집힘,9.181320053472008e-07
건설업,20~29세,남,대전,300~499인,끼임,9.181320053472008e-07
건설업,20~29세,남,대전,300~499인,떨어짐,1.8362640106944016e-06
건설업,20~29세,남,대전,300~499인,물체에맞음,1.8362640106944016e-06
건설업,20~29세,남,대전,300~499인,부딪힘,2.7543960160416022e-06
건설업,20~29세,남,대전,300~499인,불균형및무리한동작,9.181320053472008e-07
건설업,20~29세,남,대전,300~499인,업무상질병,9.181320053472008e-07
건설업,20~29세,남,대전,500~999인,업무상질병,9.181320053472008e-07
건설업,20~29세,남,대전,500~999인,절단베임찔림,9.181320053472008e-07
건설업,20~29세,남,대전,50~99인,깔림.뒤집힘,9.181320053472008e-07
건설업,20~29세,남,대전,50~99인,끼임,9.181320053472008e-07
건설업,20~29세,남,대전,50~99인,넘어짐,1.8362640106944016e-06
건설업,20~29세,남,대전,50~99인,떨어짐,5.5087920320832045e-06
건설업,20~29세,남,대전,50~99인,물체에맞음,1.8362640106944016e-06
건설업,20~29세,남,대전,50~99인,부딪힘,1.8362640106944016e-06
건설업,20~29세,남,대전,50~99인,불균형및무리한동작,1.8362640106944016e-06
건설업,20~29세,남,대전,50~99인,절단베임찔림,9.181320053472008e-07
건설업,20~29세,남,대전,5~9인,깔림.뒤집힘,9.181320053472008e-07
건설업,20~29세,남,대전,5~9인,넘어짐,2.7543960160416022e-06
건설업,20~29세,남,대전,5~9인,떨어짐,4.590660026736004e-06
건설업,20~29세,남,대전,5~9인,물체에맞음,2.7543960160416022e-06
건설업,20~29세,남,대전,5~9인,부딪힘,9.181320053472008e-07
건설업,20~29세,남,대전,5~9인,이상온도물체접촉,9.181320053472008e-07
건설업,20~29세,남,대전,5~9인,절단베임찔림,2.7543960160416022e-06
건설업,20~29세,남,대전,5인 미만,깔림.뒤집힘,1.8362640106944016e-06
건설업,20~29세,남,대전,5인 미만,끼임,9.181320053472009e-06
건설업,20~29세,남,대전,5인 미만,넘어짐,1.0099452058819209e-05
건설업,20~29세,남,대전,5인 미만,떨어짐,2.7543960160416022e-05
건설업,20~29세,남,대전,5인 미만,무너짐,1.8362640106944016e-06
건설업,20~29세,남,대전,5인 미만,물체에맞음,6.4269240374304055e-06
건설업,20~29세,남,대전,5인 미만,부딪힘,1.4690112085555213e-05
건설업,20~29세,남,대전,5인 미만,불균형및무리한동작,6.4269240374304055e-06
건설업,20~29세,남,대전,5인 미만,사업장외교통사고,1.8362640106944016e-06
건설업,20~29세,남,대전,5인 미만,업무상질병,9.181320053472008e-07
건설업,20~29세,남,대전,5인 미만,절단베임찔림,1.4690112085555213e-05
건설업,20~29세,남,부산,"1,000인 이상",끼임,9.181320053472008e-07
건설업,20~29세,남,부산,100~299인,깔림.뒤집힘,2.7543960160416022e-06
건설업,20~29세,남,부산,100~299인,끼임,1.1017584064166409e-05
건설업,20~29세,남,부산,100~299인,넘어짐,1.0099452058819209e-05
건설업,20~29세,남,부산,100~299인,떨어짐,4.590660026736004e-06
건설업,20~29세,남,부산,100~299인,물체에맞음,8.263188048124807e-06
건설업,20~29세,남,부산,100~299인,부딪힘,3.6725280213888033e-06
건설업,20~29세,남,부산,100~299인,불균형및무리한동작,3.6725280213888033e-06
건설업,20~29세,남,부산,100~299인,업무상질병,1.8362640106944016e-06
건설업,20~29세,남,부산,100~299인,이상온도물체접촉,9.181320053472008e-07
건설업,20~29세,남,부산,100~299인,절단베임찔림,3.6725280213888033e-06
건설업,20~29세,남,부산,100~299인,폭발파열,9.181320053472008e-07
건설업,20~29세,남,부산,10~19인,깔림.뒤집힘,9.181320053472008e-07
건설업,20~29세,남,부산,10~19인,끼임,3.6725280213888033e-06
건설업,20~29세,남,부산,10~19인,넘어짐,3.6725280213888033e-06
건설업,20~29세,남,부산,10~19인,떨어짐,5.5087920320832045e-06
건설업,20~29세,남,부산,10~19인,무너짐,1.8362640106944016e-06
건설업,20~29세,남,부산,10~19인,물체에맞음,3.6725280213888033e-06
건설업,20~29세,남,부산,10~19인,부딪힘,6.4269240374304055e-06
건설업,20~29세,남,부산,10~19인,불균형및무리한동작,3.6725280213888033e-06
건설업,20~29세,남,부산,10~19인,업무상질병,3.6725280213888033e-06
건설업,20~29세,남,부산,10~19인,절단베임찔림,6.4269240374304055e-06
건설업,20~29세,남,부산,20~49인,깔림.뒤집힘,9.181320053472008e-07
건설업,20~29세,남,부산,20~49인,끼임,5.5087920320832045e-06
건설업,20~29세,남,부산,20~49인,넘어짐,5.5087920320832045e-06
건설업,20~29세,남,부산,20~49인,떨어짐,7.3450560427776065e-06
건설업,20~29세,남,부산,20~49인,물체에맞음,7.3450560427776065e-06
건설업,20~29세,남,부산,20~49인,부딪힘,1.8362640106944016e-06
건설업,20~29세,남,부산,20~49인,불균형및무리한동작,3.6725280213888033e-06
건설업,20~29세,남,부산,20~49인,업무상질병,1.8362640106944016e-06
건설업,20~29세,남,부산,20~49인,절단베임찔림,4.590660026736004e-06
건설업,20~29세,남,부산,20~49인,체육행사,9.181320053472008e-07
건설업,20~29세,남,부산,300~499인,깔림.뒤집힘,9.181320053472008e-07
건설업,20~29세,남,부산,300~499인,끼임,9.181320053472008e-07
건설업,20~29세,남,부산,300~499인,넘어짐,3.6725280213888033e-06
건설업,20~29세,남,부산,300~499인,떨어짐,1.8362640106944016e-06
건설업,20~29세,남,부산,300~499인,물체에맞음,5.5087920320832045e-06
